Open,Close,Volume,Low,High,daily_return,ma_7,ma_30,ma_90,ma_20,std_20,upper_band,lower_band,rsi_14,volatility_30
60581.9296875,60274.5,30452813570,58895.20703125,61236.72265625,-0.005077433013489285,61743.08705357143,61986.23359375,61434.837413194444,62903.6703125,1803.4458683691976,66510.56204923839,59296.7785757616,27.05542673283206,0.019137824691375774
60275.4609375,62445.08984375,30327141594,60046.125,63400.87109375,0.036011743668549645,61797.03180803572,62156.297526041664,61470.53893229167,62856.1828125,1802.3357693981202,66460.85435129625,59251.51127370376,36.348003671277226,0.020082532673100298
62444.6171875,63193.0234375,16744110886,62443.26953125,63448.78515625,0.011977460447594401,61954.61383928572,62325.16458333333,61497.263715277775,62833.3984375,1794.6535878934521,66422.7056132869,59244.091261713096,39.55896090906835,0.02005400922545498
63192.9453125,62851.375,18177529690,62035.63671875,63272.65234375,-0.005406426515387475,61959.24553571428,62401.16705729167,61474.83285590278,62809.4771484375,1790.8732333219104,66391.22361508133,59227.73068179368,39.28706714511792,0.018691477883032978
62848.3984375,66046.125,43706958056,62442.15234375,66482.4921875,0.050830232433260125,62503.454799107145,62602.533854166664,61485.37703993056,62896.6849609375,1906.1336715403404,66708.95230401818,59084.417617856816,59.78452149748246,0.02062701976984977
66050.3671875,67041.109375,48863870879,64809.1953125,67881.6796875,0.015064992457922477,63204.76060267857,62864.476302083334,61517.84722222222,63091.583203125,2119.9475019535157,67331.47820703204,58851.68819921797,75.04734275015645,0.020472252859792966
67042.4609375,67612.71875,38195189534,66758.7265625,68375.2890625,0.008526251733136592,64209.134486607145,63178.48333333333,61558.276692708336,63213.1681640625,2307.5235668425853,67828.21529774768,58598.12103037733,77.36770216510898,0.02009042365824362
67617.078125,67399.8359375,32790898511,66647.390625,67912.2109375,-0.0031485616380424464,65227.03962053572,63414.85989583333,61565.93980034722,63293.6267578125,2427.0825615568933,68147.79188092628,58439.46163469871,75.86160417765183,0.01925538509075792
67419.109375,68418.7890625,36857165014,67177.8203125,68969.75,0.015118035686984221,66080.42522321429,63640.496875,61579.88580729167,63420.1837890625,2627.204557812075,68674.59290468665,58165.774673438355,75.30548313274915,0.019064384560893842
68418.9765625,68362.734375,14443497908,68024.640625,68668.0078125,-0.0008192879217548965,66818.95535714286,63821.239453125,61582.199262152775,63556.5552734375,2812.490692831625,69181.53665910075,57931.573887774255,74.92590524128644,0.01879616844971416
68364.1796875,69001.703125,18975847518,68105.71875,69359.0078125,0.009346740674458287,67697.57366071429,64014.863671875,61597.93763020833,63840.1654296875,3063.2057568024197,69966.57694329234,57713.753916082656,74.74519755709838,0.01883197292141527
69002.0,67367.8515625,37498611780,66829.8515625,69462.734375,-0.023678423698328066,67886.39174107143,64147.29739583333,61613.93962673611,64166.7076171875,3074.2939149567524,70315.295447101,58018.119787273994,68.94213268123355,0.019456405549346596
67360.703125,67361.40625,31808472566,66581.3671875,67801.578125,-9.567341618454961e-05,67932.1484375,64271.05390625,61636.04266493056,64503.138671875,3035.128998721074,70573.39666931715,58432.880674432854,69.44586794770339,0.019457770431091627
67362.375,66432.1953125,32263980353,65188.03515625,67402.7421875,-0.01379441121005398,67763.50223214286,64374.467057291666,61643.32009548611,64786.7783203125,2930.1052753098643,70646.98887093223,58926.567769692774,72.80652168351341,0.019633349573193116
66653.703125,68161.0546875,31414428647,66454.1015625,68798.9609375,0.02602442034118191,67872.24776785714,64503.103255208334,61646.08667534722,65091.4572265625,2949.2137738852825,70989.88477433307,59193.029678791936,77.67844951395138,0.019981357796888415
68165.296875,66642.4140625,41469984306,65521.79296875,68722.15625,-0.022280180844656217,67618.47991071429,64619.74557291667,61633.076432291666,65319.08046875,2880.237067871854,71079.55460449371,59558.60633300629,65.43724949838618,0.020143972958311947
66628.734375,67014.6953125,19588098156,66360.59375,67317.921875,0.00558625096700216,67425.90290178571,64680.86809895833,61619.285633680556,65528.867578125,2841.0876912113326,71211.04296054767,59846.69219570233,64.45506929464258,0.01933368855033533
67023.4765625,67929.296875,16721307878,66847.2265625,68221.3125,0.01364777618155344,67272.70200892857,64752.155859375,61631.612109375,65813.4994140625,2778.3650206737134,71370.22945540994,60256.769372715076,68.40881437961514,0.019412603206560027
67922.671875,69907.7578125,38799856657,67535.1328125,70212.265625,0.029125296867722028,67635.54575892857,64886.159505208336,61672.79813368055,66202.2888671875,2780.127511269939,71762.54388972737,60642.033844647616,65.35342233940051,0.020069020001292712
69910.046875,72720.4921875,58541874402,69729.9140625,73577.2109375,0.04023493905417541,68401.12946428571,65122.332421875,61762.811935763886,66809.2083984375,2813.3751357660544,72435.95866996961,61182.458126905396,69.72890969536604,0.021195636634708418
72715.3671875,72339.5390625,40646637831,71411.734375,72905.296875,-0.005238593875544262,69245.03571428571,65422.66705729167,61840.390147569444,67412.4603515625,2625.686862103777,72663.83407577006,62161.086627354955,66.64033694706902,0.019977866205121368
72335.046875,70215.1875,40627912076,69590.5,72662.3125,-0.029366396164960396,69538.48325892857,65735.273046875,61938.169270833336,67800.965234375,2418.701122568655,72638.36747951232,62963.5629892377,58.735532490173995,0.019290657730643517
70216.8984375,69482.46875,49989795365,68779.703125,71559.015625,-0.010435331387529279,69944.20535714286,66030.2625,62035.9734375,68115.4375,2185.7030380310757,72486.84357606215,63744.03142393785,53.36009212236321,0.019438719836690824
69486.0234375,69289.2734375,18184612091,69033.71875,69867.3515625,-0.0027804900426771084,70269.14508928571,66314.59153645833,62160.11006944445,68437.332421875,1811.714332489195,72060.7610868534,64813.903756896616,52.90173252004472,0.01948183473602789
69296.3828125,68741.1171875,34868307655,67482.5234375,69361.65625,-0.00791112711687536,70385.11941964286,66537.04622395833,62323.99518229167,68572.08203125,1722.5307381452592,72017.14350754052,65127.02055495948,49.17922901909563,0.019339097809839282
68742.1328125,67811.5078125,41184819348,66803.6484375,69433.1796875,-0.013523338185854272,70085.65513392857,66727.76484375,62454.852864583336,68610.601953125,1694.8847331349791,72000.37141939497,65220.83248685505,51.46226055573524,0.019583606267963374
67811.171875,69359.5625,46046889204,67458.8671875,70522.7890625,0.02282879023690776,69605.52232142857,66945.78515625,62614.0984375,68697.944140625,1685.7397060265782,72069.42355267816,65326.46472857184,55.97826950784297,0.019854549719014448
69358.5,75639.078125,118592653963,69322.03125,76460.15625,0.09053568676993895,70076.88504464286,67392.532421875,62768.864453125,69109.90625,2260.5617520736428,73631.02975414728,64588.78274585272,70.8658040696853,0.025266079434837985
75637.0859375,75904.859375,63467654989,74480.421875,76943.1171875,0.003513808689745934,70889.6953125,67851.62877604166,62935.806076388886,69484.209765625,2714.331669526837,74912.87310467867,64055.54642657132,68.79650499738497,0.025223542919352093
75902.8359375,76545.4765625,55176858003,75648.7421875,77252.75,0.008439738809541852,71898.69642857143,68383.74127604166,63109.13567708333,69893.346875,3122.4168276921455,76138.1805303843,63648.513219615714,75.10787183099262,0.02449160693241935
76556.1875,76778.8671875,29009480361,75773.7890625,76932.765625,0.0030490452928257916,72968.63839285714,68933.88684895834,63309.795486111114,70282.205078125,3470.411756439447,77223.0285910039,63341.381565246105,74.93131895533,0.024385448330037012
76775.546875,80474.1875,82570594495,76565.4296875,81474.421875,0.048129393514959595,74644.79129464286,69534.85677083333,63544.458506944444,70937.521875,4075.766925660615,79089.05572632124,62785.98802367877,78.04849418993406,0.024952695122061747
80471.4140625,88701.484375,117966845037,80283.25,89604.5,0.10223522760015435,77629.07366071429,70385.13880208334,63856.590928819445,72004.52578125,5598.991726114386,83202.50923347878,60806.542329021235,82.84273503760072,0.030233558871260013
88705.5625,87955.8125,133673285375,85155.109375,89956.8828125,-0.008406532091926988,80285.68080357143,71221.95338541667,64181.24140625,73080.706640625,6472.024148196586,86024.75493701817,60136.65834423182,78.69755332483939,0.030297302064154222
87929.96875,90584.1640625,123559027869,86256.9296875,93434.3515625,0.029882636380625716,82420.69308035714,72039.88802083333,64548.17547743056,74201.862109375,7444.118446975071,89090.09900332514,59313.62521542486,81.68346276367701,0.029597493920102618
90574.8828125,87250.4296875,87616705248,86682.8125,91765.21875,-0.03680261786927608,84041.48883928571,72713.53203125,64863.24574652778,75232.262890625,7762.149848927078,90756.56258847917,59707.96319277085,78.39073210351283,0.030840286160401454
87284.1796875,91066.0078125,78243109518,87124.8984375,91868.7421875,0.04373133907381366,86115.85044642857,73495.30833333333,65214.21280381944,76434.828515625,8268.596950186673,92972.02241599835,59897.63461525166,82.61903137040895,0.03147448886374504
91064.3671875,90558.4765625,44333192814,90094.2265625,91763.9453125,-0.005573223886622736,88084.36607142857,74267.26302083333,65570.5962673611,77566.2875,8585.647730105822,94737.58296021164,60394.99203978836,81.84145017265408,0.0315136697290083
90558.4609375,89845.8515625,46350159305,88741.6640625,91433.0390625,-0.007869224693816235,89423.17522321429,74981.4984375,65907.8451388889,78563.1921875,8804.340524738456,96171.87323697691,60954.51113802308,81.44040349398078,0.03167298680488219
89843.71875,90542.640625,75535775084,89393.59375,92596.7890625,0.007755383808848215,89686.19754464286,75720.82864583333,66258.17677951389,79454.299609375,9079.474892843664,97613.24939506233,61295.34982368767,84.09984546230399,0.03161443673615618
90536.8125,92343.7890625,74521048295,90426.984375,94002.8671875,0.019892819836786257,90313.05133928571,76498.89817708333,66604.49453125,80454.512109375,9352.205037162756,99158.92218370052,61750.102035049495,84.21967357803078,0.031666926726317414
92341.890625,94339.4921875,71730956426,91619.5,94902.0234375,0.02161166598491282,90849.52678571429,77397.95286458333,66981.80095486112,81660.72734375,9516.359436494287,100693.44621673858,62628.00847076142,81.91247142593167,0.03106863986798961
94334.640625,98504.7265625,106024505582,94132.6015625,99014.21875,0.044151545428309014,92457.28348214286,78436.06354166666,67364.13841145833,83111.840234375,9770.94672039933,102653.73367517366,63569.946793576346,84.03697777911651,0.03153425711846522
98496.4296875,98997.6640625,78473580551,97222.6640625,99655.5,0.005004201495724558,93590.37723214286,79521.57916666666,67751.01254340277,84597.259765625,9817.07218282341,104231.40413127182,64963.11539997818,83.96565189355188,0.03116367852694159
99006.7421875,97777.28125,44414644677,97232.890625,99014.6796875,-0.012327389984975179,94621.63504464286,80508.78671875,68122.60963541667,86049.06796875,9490.33853954995,105029.7450478499,67068.3908896501,80.84527013798564,0.03143208128381781
97778.09375,98013.8203125,51712020623,95788.078125,98647.1796875,0.002419161787646784,95788.48772321429,81554.50026041667,68512.97808159722,87559.18359375,8814.466877890436,105188.11734953088,69930.24983796912,78.67872164252069,0.03080522333265734
98033.4453125,93102.296875,80909462490,92642.9140625,98935.03125,-0.05011051933125821,96154.15290178571,82424.08697916666,68886.291015625,88746.3203125,7771.458325517101,104289.2369635342,73203.4036614658,58.07081289257714,0.032898649176975214
93087.28125,91985.3203125,91656519855,90770.8125,94991.75,-0.011997304040733403,96102.94308035714,83225.95442708333,69252.48763020833,89563.632421875,7155.59062682471,103874.81367552442,75252.45116822557,57.29057325571829,0.03317370314582461
91978.140625,95962.53125,71133452438,91778.6640625,97361.1796875,0.04323745271515378,96334.80580357143,84094.446875,69658.86931423612,90566.516015625,6517.649649704669,103601.81531503434,77531.21671621567,59.27819337288652,0.033542383193108545
95954.9453125,95652.46875,52260008261,94677.3515625,96650.203125,-0.0032310787967048116,95927.34040178571,84858.84609375,70064.79144965278,91521.865625,5703.825551501015,102929.51672800204,80114.21452199797,66.18251286296865,0.033179246469706165
95653.953125,97461.5234375,54968682476,95407.8828125,98693.171875,0.018912786163713058,95707.89174107143,85696.24557291667,70492.476171875,92555.9984375,4671.716753314805,101899.43194412961,83212.5649308704,63.34973431839263,0.03309731229929516
97468.8125,96449.0546875,31634227866,96144.21875,97499.34375,-0.010388394458550332,95518.14508928571,86570.7078125,70927.18246527777,93354.741796875,3777.3544306069825,100909.45065808896,85800.03293566103,62.04190873118796,0.03248475784660461
96461.3359375,97279.7890625,36590695296,95770.1875,97888.125,0.008613193542348574,95413.28348214286,87497.28515625,71351.263671875,93783.65703125,3707.5566449281996,101198.77032110639,86368.5437413936,65.12391340144052,0.03223384764381033
97276.0078125,95865.3046875,72680784305,94482.8671875,98152.6015625,-0.01454037255458307,95807.99888392857,88383.15286458333,71778.31124131945,94179.131640625,3467.2530533460886,101113.63774731717,87244.62553393282,60.52140244390215,0.03248737449571598
95854.59375,96002.1640625,67067810961,93629.5625,96297.203125,0.0014276215513644441,96381.83370535714,89291.85442708334,72200.87374131945,94450.031640625,3382.2053697975084,101214.44238022002,87685.62090103,57.74089799124663,0.03234060977141922
95988.53125,98768.53125,77199817112,94660.5234375,99207.328125,0.02881567529768403,96782.69084821429,90323.75520833333,72674.29644097222,95025.93671875,3056.733615434185,101139.40394961837,88912.46948788164,59.0755887909834,0.03212563561840764
